price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15
0.41330166270783847,0,7,0.47715736040609136,,0,0,2,0.336231884057971,0.14937759336099585,0.7478260869565218,0.0,0.5185525912296841,
0.31353919239904987,1,0,0.24619289340101522,0.20713173298963536,0,2,0,0.2811594202898551,0.0,0.40869565217391307,0.0,0.3130941429009506,0.3387774424522161
0.4132541567695962,0,6,0.4263959390862944,0.46361634713495514,1,0,2,0.48695652173913045,0.0,0.9304347826086956,0.0,0.4296228150873965,0.5413929818332446
0.498812351543943,2,1,0.45685279187817257,,1,0,2,0.5217391304347826,0.0,0.7565217391304347,0.0,0.9264029438822448,
0.8693586698337292,2,4,0.8020304568527918,0.23736641426346597,1,0,6,0.6608695652173913,0.1825726141078838,0.9217391304347826,0.0,0.4541551671266483,0.2802532694242263
0.1947790973871734,0,5,0.2131979695431472,0.3587347618280436,0,0,0,0.24347826086956523,0.0,0.46956521739130436,0.0,0.224164366758663,0.38753772412568793
0.5938242280285035,0,7,0.5862944162436549,0.38386767627946944,0,2,2,0.2927536231884058,0.2697095435684647,0.591304347826087,0.0,0.48482060717571296,0.7700455648263211
0.24228028503562946,0,0,0.18781725888324874,0.3812899414639386,0,0,0,0.2144927536231884,0.0,0.4608695652173913,0.0,0.19349892670959828,0.40884075980827267
0.2517814726840855,1,0,0.35786802030456855,0.3328500080554213,0,0,0,0.27246376811594203,0.0975103734439834,0.48695652173913045,0.0,0.5032198712051518,0.40529025386117523
0.373396674584323,1,6,0.3020304568527919,0.08844852585790237,1,0,2,0.3188405797101449,0.01867219917012448,0.9304347826086956,0.0,0.53081876724931,0.1127285638203444
,2,6,,,1,2,4,0.8608695652173913,0.2053941908713693,0.6260869565217392,0.0,,0.968873897863779
0.4180522565320665,0,7,0.33248730964467005,,0,0,2,0.37971014492753624,0.0,0.4782608695652174,0.0,0.68721251149954,
0.16152019002375298,2,3,0.4010152284263959,0.4419741152462274,0,0,0,0.4579710144927536,0.0,0.6695652173913044,0.0,0.4204231830726771,0.44712704893780697
0.18052256532066507,0,6,0.2918781725888325,0.3877879813114226,0,2,0,0.20579710144927535,0.0912863070539419,0.7217391304347827,0.0,0.39282428702851885,0.3944020356234097
0.2825653206650831,0,6,0.616751269035533,0.6131249664357445,1,0,4,0.7043478260869566,0.0,0.782608695652174,0.0,0.6718797914750076,0.5344694952364045
0.2992874109263658,0,5,0.24111675126903553,0.42371516030288386,0,1,1,0.2753623188405797,0.0,0.41739130434782606,0.0,0.3774915670039865,0.45913959405882004
0.12636579572446555,0,0,0.18527918781725888,0.3007357284785994,0,2,0,0.21159420289855072,0.0,0.5826086956521739,0.0,0.29776142287641827,0.43487780342032073
0.18812351543942993,1,4,0.22588832487309646,0.3882713065893346,0,2,1,0.08695652173913043,0.12240663900414937,0.391304347826087,0.0,0.30082796688132474,0.4926327001597728
0.36104513064133015,3,10,0.7081218274111675,0.3887546318672467,1,0,2,0.5855072463768116,0.15975103734439833,0.8956521739130435,0.0,0.79147500766636,0.44807385052369963
0.18527315914489312,2,6,0.37055837563451777,0.3156114064765587,1,0,0,0.42318840579710143,0.0,0.7652173913043478,0.0,0.4725544311560871,0.34623350494112076
0.5159144893111639,2,1,0.5685279187817259,0.4412222759250309,0,2,0,0.26666666666666666,0.27385892116182575,0.5043478260869565,0.0,0.4050904630481447,0.46446535297946623
0.13163895486935867,0,6,0.32741116751269034,0.4307502282369368,1,0,0,0.3739130434782609,0.0,0.782608695652174,0.0,0.380558111008893,0.4077756080241434
0.12826603325415678,3,7,0.5203045685279187,0.4633478330916707,1,0,0,0.5942028985507246,0.0,0.4956521739130435,0.0,0.3038945108862312,0.5543523285401503
,3,4,,0.8348101605713979,1,0,7,,0.4024896265560166,0.9043478260869565,0.0,0.8773382398037411,0.9844369489318895
0.3121140142517815,2,8,0.5355329949238579,0.17850813597551152,0,1,0,0.263768115942029,0.24896265560165975,0.6434782608695652,0.0,0.21496473474394356,0.18894609148470323
0.15201900237529692,0,5,0.2563451776649746,0.3802158852908007,0,2,0,0.2927536231884058,0.0,0.5478260869565217,0.0,0.3590923029745477,0.41120776377300433
0.20190023752969122,0,3,0.3730964467005076,0.3558885129692283,0,2,1,0.17101449275362318,0.1825726141078838,0.3130434782608696,0.0,0.4050904630481447,0.3844014438724185
0.44826603325415676,2,5,0.31218274111675126,0.28945813866065195,0,0,0,0.21159420289855072,0.1037344398340249,0.4,0.0,0.40202391904323825,0.3112018462630925
0.10261282660332542,0,7,0.19796954314720813,0.4070672896192471,0,2,1,0.22608695652173913,0.0,0.4956521739130435,0.0,0.2640294388224471,0.44079531333214983
0.46080760095011875,0,3,0.5761421319796954,,0,0,2,0.6579710144927536,0.0,0.7478260869565218,0.0,0.6013492793621589,
0.21330166270783849,0,0,0.2512690355329949,0.33327963052467646,0,0,1,0.28695652173913044,0.0,0.5043478260869565,0.0,0.3774915670039865,0.2573525060654477
0.5083135391923991,2,1,0.3477157360406091,0.3667901831265775,0,0,2,0.39710144927536234,0.0,0.5652173913043478,0.9995037220843672,0.42655627108249006,0.4026273744008521
0.20270783847980997,0,5,0.39847715736040606,0.39971000483325275,0,0,0,0.263768115942029,0.13692946058091288,0.5478260869565217,0.0,0.4296228150873965,0.5768980413042192
0.40380047505938244,1,0,0.16751269035532995,0.21373717845443316,0,0,0,0.16231884057971013,0.02074688796680498,0.22608695652173913,0.0,0.3897577430236124,0.19817740694715663
0.5225653206650831,2,8,0.46954314720812185,0.18688577412598678,0,0,0,0.2608695652173913,0.1970954356846473,0.4434782608695652,0.0,0.5338853112542165,0.24374223326824074
0.32589073634204274,1,5,0.3020304568527919,0.04451962837656409,1,0,0,0.2753623188405797,0.04979253112033195,0.9304347826086956,0.0,0.35295921496473476,0.041304219184567136
0.5558194774346793,0,2,0.5,0.07008216529724505,1,0,2,0.39710144927536234,0.12448132780082988,0.8869565217391304,0.0,0.5706838393130942,0.07000414225693828
0.665083135391924,2,6,0.5101522842639594,0.30277643520756137,1,0,4,0.5826086956521739,0.0,0.8608695652173913,0.0,0.5430849432689359,0.342209598201077
0.3368171021377672,0,8,0.34517766497461927,0.36260136405133986,0,2,0,0.27246376811594203,0.08713692946058091,0.6260869565217392,0.0,0.4204231830726771,0.39179833126220487
0.4693586698337292,0,3,0.43147208121827413,0.13318296546909403,2,0,0,0.27246376811594203,0.15767634854771784,0.06956521739130435,0.9776674937965261,0.3682919349892671,0.20291141487661993
0.166270783847981,2,3,0.42385786802030456,0.378067772944525,0,1,0,0.25217391304347825,0.16597510373443983,0.6782608695652174,0.0,0.47562097516099355,0.40884075980827267
0.14251781472684086,0,5,0.25888324873096447,0.5354707051178776,0,2,0,0.2956521739130435,0.0,0.6,0.0,0.3161606869058571,0.533345168353157
0.4323040380047506,2,8,0.5482233502538071,0.7777240749691209,0,1,4,0.6260869565217392,0.0,0.6434782608695652,0.0,0.6902790555044465,0.8523581276998639
0.21947743467933492,0,0,0.15736040609137056,0.4370334568497932,0,0,0,0.17971014492753623,0.0,0.4782608695652174,0.0,0.23643054277828887,0.565063021480561
0.4200475059382423,0,7,0.32741116751269034,0.4940121368347565,0,1,0,0.3739130434782609,0.0,0.5391304347826087,0.0,0.4173566390677706,0.4667731818450796
0.26598574821852733,0,7,0.37817258883248733,0.4924010525750497,0,0,0,0.24347826086956523,0.13485477178423236,0.6608695652173913,0.0,0.3866911990187059,0.5405645304455885
0.25938242280285034,0,5,0.19035532994923857,0.07002846248858816,0,0,1,0.21739130434782608,0.0,0.21739130434782608,0.0,0.18736583869978535,0.2632700159772768
0.42494061757719714,2,6,0.5203045685279187,,0,0,2,0.391304347826087,0.14522821576763487,0.6695652173913044,0.0,0.5952161913523459,
0.19002375296912113,0,6,0.3629441624365482,0.44224262928951186,0,0,2,0.20579710144927535,0.14937759336099585,0.7217391304347827,0.0,0.4050904630481447,0.4757086218119415
0.2992874109263658,0,5,0.33248730964467005,0.5327318618763761,0,0,0,0.37971014492753624,0.0,0.46956521739130436,0.0,0.3682919349892671,0.4831646843008462
0.17577197149643706,0,5,0.2614213197969543,0.4956769239031201,0,0,0,0.2985507246376812,0.0,0.46956521739130436,0.0,0.3468261269549218,0.53843422687733
0.4845605700712589,3,8,0.5228426395939086,0.1964448740669137,2,0,2,0.3565217391304348,0.17219917012448133,0.19130434782608696,1.0,0.46642134314627415,0.20871057459021244
0.503562945368171,3,8,0.6218274111675127,0.2736695129155255,2,1,0,0.4,0.22199170124481327,0.21739130434782608,0.0,0.3682919349892671,0.23320906562518492
0.2536817102137767,2,6,0.5101522842639594,0.31835024971806025,1,0,2,0.5826086956521739,0.0,0.8782608695652174,0.0,0.44802207911683534,0.3089531924965974
0.7838479809976246,3,2,,,1,0,6,0.7710144927536232,0.29045643153526973,0.6260869565217392,0.0,0.8834713278135541,
0.1681710213776722,0,7,0.2893401015228426,0.38558616615649,0,2,0,0.2,0.09336099585062241,0.7043478260869566,0.0,0.3161606869058571,0.4718622403692526
0.2679334916864608,0,7,0.5355329949238579,0.724558294398797,0,0,4,0.6115942028985507,0.0,0.6173913043478261,0.0,0.7362772155780436,0.7892182969406474
0.28028503562945367,0,0,0.1649746192893401,0.39686375597443746,0,2,1,0.18840579710144928,0.0,0.5130434782608696,0.0,0.18429929469487888,0.41712527368483343
0.23515439429928742,0,0,0.18527918781725888,0.6972772676010955,0,1,0,0.21159420289855072,0.0,0.5130434782608696,0.0,0.21803127874885003,0.6217527664358837
0.12826603325415678,1,3,0.35279187817258884,0.28118790612749045,1,2,0,0.4028985507246377,0.0,0.08695652173913043,0.0,0.28856179086169886,0.28380377537132373
0.2042755344418052,1,0,0.26649746192893403,0.5005101766822405,0,0,0,0.30434782608695654,0.0,0.4260869565217391,0.0,0.37135847899417357,0.4910349724835789
0.7458432304038005,2,9,0.9314720812182741,0.34863863380054777,1,0,6,,0.0,0.9130434782608695,0.0,,0.46576720516006864
0.2156769596199525,4,3,0.5989847715736041,0.2202352183019172,2,0,2,0.6840579710144927,0.0,0.09565217391304348,0.0,0.380558111008893,0.25019231907213446
0.27948693586698337,2,1,0.46446700507614214,0.4919177272971376,1,2,2,0.5304347826086957,0.0,0.5652173913043478,0.0,0.6013492793621589,0.532339191668146
,2,8,0.649746192893401,0.13318296546909403,4,0,4,0.6492753623188405,0.06639004149377593,0.8956521739130435,0.0,0.5164060104262496,0.22776495650630216
0.872209026128266,2,3,0.649746192893401,0.7674131357069974,1,1,2,0.6376811594202898,0.07468879668049792,0.46956521739130436,0.0,0.6228150873965042,0.5800934966566069
0.28978622327790976,4,3,0.4010152284263959,0.3463294130283014,0,2,0,0.4579710144927536,0.0,0.591304347826087,0.0,0.3376264949402024,0.3738682762293627
0.5320665083135392,2,3,0.6015228426395939,0.41028945813866063,0,2,0,0.3159420289855073,0.26556016597510373,0.4260869565217391,0.0,0.3866911990187059,0.44434581927924727
0.17577197149643706,0,0,0.22842639593908629,0.5692497717630632,0,0,1,0.2608695652173913,0.0,0.40869565217391307,0.0,0.2548298068077277,0.7141842712586544
0.15961995249406175,1,0,0.3756345177664975,0.2686214489017776,2,2,0,0.19420289855072465,0.16804979253112035,0.3739130434782609,0.0,0.43882244710211593,0.3980708917687437
,2,6,0.6294416243654822,0.44890177756296656,1,0,4,0.7188405797101449,0.0,0.8782608695652174,0.0,0.7270775835633241,0.48707024084265343
0.5605700712589073,2,6,0.4543147208121827,0.4070672896192471,0,1,2,0.26956521739130435,0.17842323651452283,0.45217391304347826,0.0,0.5185525912296841,0.44079531333214983
0.7819477434679335,3,1,0.6116751269035533,0.45539981741045055,1,1,4,0.6985507246376812,0.0,0.7565217391304347,0.0,0.6841459674946335,0.4940529025386117
0.4826603325415677,2,8,0.4847715736040609,0.479727189732023,0,1,2,0.23478260869565218,0.22821576763485477,0.4782608695652174,0.0,0.3038945108862312,0.27835966625244096
0.3363420427553444,2,7,0.4746192893401015,0.38558616615649,1,4,2,0.5420289855072464,0.0,0.6695652173913044,0.0,0.5154860472247776,0.41712527368483343
0.37624703087885986,0,6,0.4365482233502538,0.19005423983674347,1,0,2,0.4985507246376812,0.0,0.8521739130434782,0.0,0.49402023919043236,0.30344990827859636
,0,10,0.8857868020304569,0.41753933730734116,1,0,4,0.6202898550724638,0.2800829875518672,0.4434782608695652,0.0,,0.5015681401266348
0.631353919239905,0,9,,,1,0,4,,0.0,0.9130434782608695,0.0,0.6964121435142594,
0.35629453681710216,0,5,0.3756345177664975,0.8961924708662263,0,0,2,0.25217391304347825,0.12655601659751037,0.5130434782608696,0.0,0.6289481754063171,0.9744363571808983
0.45368171021377673,0,0,0.2893401015228426,0.24058858278287953,0,0,0,0.33043478260869563,0.0,0.4260869565217391,0.0,0.24869671879791475,0.2573525060654477
0.3439429928741093,2,7,0.35786802030456855,0.5435798292250684,0,2,0,0.16231884057971013,0.17634854771784234,0.46956521739130436,0.0,0.37135847899417357,0.624238120598852
0.18527315914489312,2,3,0.39086294416243655,0.25240320068739597,2,0,0,0.4463768115942029,0.0,0.4434782608695652,0.0,0.4173566390677706,0.30214805609799394
0.1441710213776722,0,5,0.28426395939086296,0.444659255679072,0,2,0,0.32463768115942027,0.0,0.5652173913043478,0.0,0.5461514872738423,0.5596189123616782
0.3529691211401425,2,6,0.7030456852791879,0.3974007840610064,0,0,2,0.4405797101449275,0.25933609958506226,0.6434782608695652,0.0,0.7025452315240723,0.4210900053257589
0.197624703087886,0,3,0.3883248730964467,0.7812684603404758,1,0,0,0.3565217391304348,0.06224066390041494,0.17391304347826086,0.9995037220843672,0.33455995093529595,0.5289070359192851
0.3515439429928741,2,7,0.5431472081218274,0.6815423446646259,2,2,0,0.6202898550724638,0.0,0.0782608695652174,0.9816377171215881,0.2854952468567924,0.5828155512160483
0.166270783847981,1,0,0.11421319796954314,0.3394017507115622,0,1,1,0.13043478260869565,0.0,0.3652173913043478,0.0,0.10456915056731064,0.36623468844310314
0.22042755344418052,0,0,0.1218274111675127,0.3239353418183771,0,0,1,0.11014492753623188,0.02074688796680498,0.3652173913043478,0.0,0.1597669426556271,0.38753772412568793
0.22802850356294538,2,8,0.4847715736040609,0.4328446377745556,0,0,2,0.45507246376811594,0.07053941908713693,0.7913043478260869,0.0,0.5798834713278136,0.4239895851825552
0.45605700712589076,0,2,0.6675126903553299,,2,0,0,0.36231884057971014,0.2863070539419087,0.06956521739130435,0.0,0.5737503833180007,
0.18042755344418052,2,6,0.44416243654822335,0.34799420009666504,0,0,0,0.2782608695652174,0.16390041493775934,0.6869565217391305,0.0,0.4602882551364612,0.3980708917687437
0.41330166270783847,0,3,0.33248730964467005,0.2142742065410021,0,0,0,0.2028985507246377,0.12655601659751037,0.6782608695652174,0.0,0.36215884697945416,0.2313746375525179
0.24038004750593825,2,6,0.43147208121827413,0.18581171795284893,1,0,0,0.4927536231884058,0.0,0.8869565217391304,0.0,0.4878871511806194,0.22024971891827919
0.26888361045130643,2,6,0.39086294416243655,0.36453466516298805,1,0,0,0.4463768115942029,0.0,0.8869565217391304,0.0,0.43882244710211593,0.29830167465530505
0.2375296912114014,0,6,0.5710659898477157,0.2008485043767789,1,0,0,0.6521739130434783,0.0,0.9130434782608695,0.0,0.5492180312787488,0.2135629327179123
,1,9,0.6116751269035533,0.15702701251275442,3,0,4,0.6985507246376812,0.0,0.782608695652174,0.0,0.7086783195338853,0.16527605183738683
0.14726840855106887,2,3,0.2918781725888325,0.5520648729928576,0,2,0,0.3333333333333333,0.0,0.5826086956521739,0.0,0.2425636307881018,0.3981892419669803
0.44655581947743467,0,3,0.3197969543147208,0.18688577412598678,0,0,0,0.18840579710144928,0.12655601659751037,0.4782608695652174,0.0,0.4541551671266483,0.19817740694715663
0.5989358669833729,0,6,0.5583756345177665,0.205305837495301,1,0,4,0.6376811594202898,0.0,0.8956521739130435,0.0,0.53081876724931,0.20444996745369548
0.3648456057007126,3,6,0.5989847715736041,0.669512915525482,0,2,0,0.3072463768115942,0.2697095435684647,0.6869565217391305,0.0,0.5400183992640294,0.7145393218533641
0.7030878859857482,2,1,0.434010152284264,0.17614521239460823,1,0,2,0.4956521739130435,0.0,0.8782608695652174,0.0,0.37135847899417357,0.18634238712349843
0.3990498812351544,4,4,0.799492385786802,0.21373717845443316,1,0,2,0.8666666666666667,0.03319502074688797,0.9304347826086956,0.0,0.3069610548911377,0.2869400556245932
0.42280285035629456,0,6,0.5050761421319797,,4,0,4,0.5768115942028985,0.0,0.7565217391304347,0.0,0.5645507513032813,
0.33729216152019004,1,5,0.2614213197969543,0.036195693034745714,3,0,0,0.2985507246376812,0.0,0.8782608695652174,0.0,0.2824287028518859,0.03544588437185632
0.171021377672209,2,6,0.4517766497461929,0.39095644702217924,1,0,2,0.5159420289855072,0.0,0.7739130434782608,0.0,0.47562097516099355,0.4239304100834369
0.48741092636579575,0,3,0.39847715736040606,0.22861285645239246,1,1,0,0.45507246376811594,0.0,0.06956521739130435,0.0,0.36215884697945416,0.18764423930410085
0.26128266033254155,0,0,0.1649746192893401,0.39154717791740506,0,0,1,0.18840579710144928,0.0,0.5130434782608696,0.0,0.23949708678319534,0.4046985028699923
0.5225653206650831,2,8,0.5076142131979695,,0,1,0,0.5797101449275363,0.0,0.5478260869565217,0.0,0.6565470714504753,0.9044913900230783
0.09263657957244656,1,3,0.3096446700507614,,0,4,1,0.2782608695652174,0.05394190871369295,0.5043478260869565,0.0,0.33455995093529595,
0.4551068883610451,0,3,0.39086294416243655,0.1600343697975404,2,1,0,0.2898550724637681,0.11203319502074689,0.0782608695652174,0.0,0.3468261269549218,0.19817740694715663
0.665083135391924,2,6,0.7106598984771574,0.354008914666237,1,0,4,0.8115942028985508,0.0,0.8782608695652174,0.0,0.8129408157007053,0.3165276051837387
,2,10,,,1,0,3,,0.0,0.8956521739130435,0.0,0.9294694878871512,
0.5159144893111639,0,8,0.7385786802030457,0.6531335588851297,1,0,4,0.8434782608695652,0.0,0.6695652173913044,0.0,0.7608095676172953,0.5787916444760045
0.21852731591448932,2,0,0.3223350253807107,0.4258632726491596,2,2,1,0.3681159420289855,0.0,0.46956521739130436,0.0,0.30082796688132474,0.44079531333214983
0.14916864608076008,0,3,0.2512690355329949,0.6893292519198754,0,0,0,0.28695652173913044,0.0,0.8173913043478261,0.0,0.36522539098436063,0.4390792354577194
0.17767220902612826,2,6,0.43908629441624364,0.30696525428279897,1,0,0,0.5014492753623189,0.0,0.8869565217391304,0.0,0.4725544311560871,0.2618498135984378
0.15106888361045132,0,0,0.19035532994923857,0.40824875140969874,0,1,0,0.21739130434782608,0.0,0.6173913043478261,0.0,0.32842686292548295,0.4748801704242855
0.40380047505938244,2,8,0.5,0.35921808710595565,0,0,0,0.30144927536231886,0.19294605809128632,0.8869565217391304,0.0,0.42655627108249006,0.6041185868986331
0.19287410926365794,0,0,0.1446700507614213,0.38193437516782125,0,0,1,0.16521739130434782,0.0,0.17391304347826086,0.0,0.1505673106409077,0.4131013669447896
0.14726840855106887,3,0,0.4137055837563452,0.9945760163256538,0,0,0,0.25217391304347825,0.15767634854771784,0.5304347826086957,0.0,0.46642134314627415,0.6431741523167052
0.40380047505938244,2,7,0.5076142131979695,0.4669459212716825,0,1,2,0.28405797101449276,0.21161825726141079,0.6,0.0,0.5798834713278136,0.565063021480561
0.2769596199524941,2,8,0.4517766497461929,0.4715106600075184,0,1,0,0.24057971014492754,0.1970954356846473,0.391304347826087,0.0,0.18736583869978535,0.45310373394875436
0.5605700712589073,4,2,,0.20836689758874388,4,2,0,0.7913043478260869,0.2551867219917012,0.017391304347826087,0.0,0.34375958295001535,0.2543937511095331
0.9748218527315915,0,5,0.48984771573604063,0.23145910531120778,1,0,4,0.43478260869565216,0.08921161825726141,0.24347826086956523,0.9975186104218362,0.3897577430236124,0.24729273921533818
0.4750593824228028,1,7,0.3934010152284264,0.19096718758391062,0,0,2,0.2463768115942029,0.14522821576763487,0.4956521739130435,0.0,0.3498926709598283,0.20267471448014676
0.569833729216152,2,6,0.583756345177665,0.4958380323290908,1,0,6,0.6666666666666666,0.0,0.808695652173913,0.0,0.7362772155780436,0.5483164684300846
0.6118764845605701,3,3,0.7157360406091371,0.30132645937382524,0,1,0,0.3681159420289855,0.3215767634854772,0.34782608695652173,0.0,0.4050904630481447,0.3520326646547133
0.3866983372921615,0,7,0.5862944162436549,,0,2,0,0.2927536231884058,0.2697095435684647,0.6956521739130435,0.0,0.47286108555657774,
0.1700712589073634,1,0,0.19543147208121828,0.41173943397239676,0,2,1,0.22318840579710145,0.0,0.45217391304347826,0.0,0.2640294388224471,0.44600272205455943
0.35033254156769594,0,7,0.2436548223350254,0.18044143708715965,0,2,0,0.13333333333333333,0.1037344398340249,0.3826086956521739,0.0,0.2578963508126342,0.1910763950529617
0.4750593824228028,2,6,0.565989847715736,,1,0,2,0.6463768115942029,0.0,0.6956521739130435,0.0,0.5614842072983748,
0.37434679334916865,0,1,0.4517766497461929,0.506793405295097,0,0,2,0.3333333333333333,0.13070539419087138,0.6695652173913044,0.0,0.5124195032198712,0.5625776673175927
0.09501187648456057,1,0,0.2563451776649746,,0,1,1,0.2927536231884058,0.0,0.5043478260869565,0.0,0.32842686292548295,0.8402272323806143
0.3439429928741093,3,3,0.48223350253807107,0.4186670962891359,0,0,0,0.3188405797101449,0.16597510373443983,0.5304347826086957,0.0,0.49402023919043236,0.4535771347417007
0.4513064133016627,2,2,0.6269035532994924,0.6762794694162505,0,2,2,0.4260869565217391,0.2074688796680498,0.6434782608695652,0.0,0.4602882551364612,0.7374400852121428
0.09219952494061757,0,1,0.3604060913705584,0.35519037645668866,0,2,0,0.24347826086956523,0.12033195020746888,0.6869565217391305,0.0,0.42655627108249006,0.4026273744008521
0.2736342042755344,0,3,0.37055837563451777,0.34799420009666504,0,0,2,0.42318840579710143,0.0,0.808695652173913,0.0,0.4418889911070224,0.3738682762293627
0.19667458432304039,0,1,0.3203045685279188,0.16540465066322968,1,0,0,0.36579710144927535,0.0,0.9739130434782609,0.0,0.39190432382704693,0.17450736729984023
0.3087885985748218,4,3,0.5228426395939086,0.3240427474356909,1,0,2,0.4956521739130435,0.07261410788381743,0.043478260869565216,0.0,0.3560257589696412,0.3493106100952719
0.5463182897862233,3,10,,0.5100692766231674,1,0,6,,0.26141078838174275,0.8956521739130435,0.0,0.42655627108249006,0.554293153441032
0.2755344418052256,0,6,0.3629441624365482,,1,2,0,0.4144927536231884,0.0,0.782608695652174,0.0,0.28856179086169886,
0.18522565320665083,2,6,0.42385786802030456,0.3603458460877504,1,0,2,0.48405797101449277,0.0,0.8869565217391304,0.0,0.44495553511192887,0.38801112491863426
0.17577197149643706,1,0,0.24873096446700507,,0,0,1,0.28405797101449276,0.0,0.6695652173913044,0.0,0.2670959828273536,
0.11211401425178147,0,5,0.22588832487309646,0.34799420009666504,0,2,0,0.2579710144927536,0.0,0.6695652173913044,0.0,0.3774915670039865,0.40529025386117523
0.2517814726840855,2,1,0.49238578680203043,0.3367703130873745,1,0,2,0.5623188405797102,0.0,0.9130434782608695,0.0,0.6197485433915977,0.3341026096218711
0.7838479809976246,2,9,,,1,0,6,0.9072463768115943,0.26556016597510373,0.6782608695652174,0.0,0.9938669119901871,
0.2812351543942993,0,6,0.4720812182741117,0.4210837226786961,1,0,2,0.5391304347826087,0.0,0.7913043478260869,0.0,0.5369518552591229,0.5158293390141429
0.49121140142517816,0,6,0.5355329949238579,,1,0,2,0.6115942028985507,0.0,0.7391304347826086,0.0,0.29776142287641827,
0.21377672209026127,0,6,0.39086294416243655,0.6567853498737984,1,0,0,0.4463768115942029,0.0,0.7913043478260869,0.0,0.37135847899417357,0.5532280016569028
0.35624703087885984,2,2,0.6370558375634517,0.34675903549755654,1,0,2,0.7275362318840579,0.0,0.8956521739130435,0.0,0.7362772155780436,0.3520326646547133
0.21330166270783849,0,6,0.45685279187817257,0.35674775790773855,1,0,2,0.5217391304347826,0.0,0.7739130434782608,0.0,0.589083103342533,0.47239481626131724
0.8741092636579573,2,1,0.5203045685279187,0.69201439235272,0,2,4,0.5942028985507246,0.0,0.5478260869565217,0.0,0.5952161913523459,0.597195100301793
0.24703087885985747,2,7,0.350253807106599,0.48074754309650397,0,0,0,0.23478260869565218,0.11825726141078838,0.5217391304347826,0.0,0.20883164673413063,0.2688916503935144
0.19477434679334918,2,1,0.43147208121827413,0.3667901831265775,0,2,2,0.2579710144927536,0.16804979253112035,0.6782608695652174,0.0,0.5001533272002453,0.38812947511687085
0.3524940617577197,2,1,0.5025380710659898,0.39095644702217924,0,0,0,0.2898550724637681,0.2033195020746888,0.6695652173913044,0.0,0.3314934069303895,0.3922717320551512
,2,8,,0.7850813597551152,0,2,6,0.6579710144927536,0.487551867219917,0.5565217391304348,0.0,,0.8573288360258003
0.2375296912114014,0,0,0.16751269035532995,0.21373717845443316,0,2,1,0.19130434782608696,0.0,0.3739130434782609,0.0,0.22723091076356947,0.22776495650630216
0.35629453681710216,0,7,0.3350253807106599,0.5735459964556147,0,0,0,0.3826086956521739,0.0,0.4782608695652174,0.0,0.37135847899417357,0.624238120598852
0.23515439429928742,2,6,0.41878172588832485,0.3537404006229526,1,0,0,0.4782608695652174,0.0,0.8695652173913043,0.0,0.44495553511192887,0.29907095094384284
0.35914489311163894,0,0,0.233502538071066,0.4808012459051608,0,1,0,0.26666666666666666,0.0,0.4782608695652174,0.0,0.3989573750383318,0.6399195218651991
0.5510688836104513,2,6,0.5786802030456852,0.2090113312926266,1,0,4,0.6608695652173913,0.0,0.8782608695652174,0.0,0.6320147194112236,0.28516480265104444
0.5016627078384798,0,1,0.35786802030456855,0.12244240373771548,1,1,0,0.2492753623188406,0.11410788381742738,0.22608695652173913,0.0,0.3376264949402024,0.16267234747618203
0.15201900237529692,2,0,0.3350253807106599,,2,0,1,0.3826086956521739,0.0,0.40869565217391307,0.0,0.2670959828273536,0.5295579620095864
0.8493425178147268,2,10,0.9720812182741116,0.36431985392836047,1,0,3,0.8057971014492754,0.21784232365145229,0.9217391304347826,0.0,0.63508126341613,0.5295579620095864
0.8931116389548693,0,10,0.6573604060913706,0.5810643896675796,0,0,2,0.4057971014492754,0.24688796680497926,0.6956521739130435,0.9990074441687344,0.6534805274455688,0.6325226344754128
0.342042755344418,2,1,0.43147208121827413,0.43112614789753506,1,0,2,0.4927536231884058,0.0,0.6347826086956522,0.0,0.589083103342533,0.4896739452038582
0.15866983372921614,0,3,0.24619289340101522,0.40663766714999194,0,0,0,0.2811594202898551,0.0,0.7478260869565218,0.0,0.47562097516099355,0.4403219125392035
0.39144893111638956,4,9,,,1,2,2,,0.0,0.40869565217391307,0.0,0.5614842072983748,
0.6983372921615202,2,8,0.6903553299492385,0.5332688899629451,1,0,4,0.7884057971014493,0.0,0.8347826086956521,0.0,0.8006746396810794,0.584590804189597
0.5225653206650831,0,6,0.5380710659898477,,0,2,2,0.4434782608695652,0.12240663900414937,0.6608695652173913,0.0,0.79147500766636,
0.0855106888361045,0,5,0.2512690355329949,0.38784168412007947,0,0,0,0.28695652173913044,0.0,0.6347826086956522,0.0,0.3578656853725851,0.41688857328836026
0.24703087885985747,0,0,0.5152284263959391,0.33456849793244187,0,0,0,0.25217391304347825,0.24066390041493776,0.5217391304347826,0.0,0.2548298068077277,0.3209657376176105
0.20114014251781473,0,0,0.23604060913705585,0.32651307663390794,0,0,1,0.26956521739130435,0.0,0.5043478260869565,0.0,0.21496473474394356,0.3520326646547133
0.5928741092636579,1,5,0.2817258883248731,0.18957091455883143,0,2,2,0.3217391304347826,0.0,0.46956521739130436,0.0,0.4602882551364612,0.31297709923664124
0.19477434679334918,0,7,0.3299492385786802,0.363030986520595,0,0,0,0.2463768115942029,0.09336099585062241,0.6434782608695652,0.0,0.36522539098436063,0.5315699153796083
